Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-09-22,57463.88463541666,57556.56832031249,55239.47619791666,55610.2109375,803162,0.0,0
2020-09-23,56166.3174894958,56259.00118172269,54590.694721638654,55146.796875,577619,0.0,0
2020-09-24,54127.27400519032,54312.64138192042,53293.120809904845,53571.171875,535859,0.0,0
2020-09-25,54034.59022155656,54683.37603896805,53571.17178054836,53663.85546875,378750,0.0,0
2020-09-28,54312.64325959933,56073.63339941569,54127.275876460764,55517.53125,302478,0.0,0
2020-09-29,56258.99971183401,57278.52029969262,55795.581262807376,56537.05078125,420612,0.0,0
2020-10-05,56815.098105982725,57556.56757555509,56258.99600380345,56351.6796875,379073,0.0,0
2020-10-06,56629.73515236318,57185.83729788557,55702.8982431592,55888.265625,304942,0.0,0
2020-10-07,55610.21388319672,56537.05078125,55146.79543417008,56537.05078125,279738,0.0,0
2020-10-08,56907.785831960464,57093.15321252059,55888.265238879736,56259.0,423099,0.0,0
2020-10-12,57185.83612804879,57278.519817073175,56537.05030487805,57000.46875,338087,0.0,0
2020-10-13,57278.51616115196,57371.19984426062,56166.311963848035,56722.4140625,364469,0.0,0
2020-10-14,56722.41864669421,56815.102337293385,55610.214359504134,56073.6328125,368700,0.0,0
2020-10-15,55702.89526902403,55702.89526902403,54868.74209527825,54961.42578125,318052,0.0,0
2020-10-16,55239.48106461864,55239.48106461864,54312.64413400424,54683.37890625,253653,0.0,0
2020-10-19,54776.06114411157,56073.6328125,54590.69376291322,56073.6328125,369725,0.0,0
2020-10-20,55517.53086131841,56073.63300684079,55054.11240671642,55888.265625,234502,0.0,0
2020-10-21,56166.311963848035,56722.4140625,55424.84249897876,56722.4140625,309535,0.0,0
2020-10-22,56258.9978608631,58854.14109002976,56073.63048735119,58390.72265625,837005,0.0,0
2020-10-23,59039.50836965135,59224.87574286846,58298.038876782884,58483.40625,490868,0.0,0
2020-10-26,64507.847662213746,67659.09309398856,60337.08164957062,60707.81640625,4535106,0.0,0
2020-10-27,59873.66236822289,63673.69357115964,58946.825489457835,61541.96875,1714383,0.0,0
2020-10-28,61541.969319908814,62098.07145231763,60151.713988886775,60985.8671875,517691,0.0,0
2020-10-29,60059.03213028169,60985.86904587245,58112.67460754108,59224.87890625,812652,0.0,0
2020-10-30,59317.56329113924,60522.45129549051,57834.62420886076,58576.09375,641984,0.0,0
2020-11-02,59039.511425781246,59780.98095703124,58854.14404296874,59317.5625,376371,0.0,0
2020-11-03,59224.87880859375,59780.98095703124,58854.14404296874,59317.5625,359765,0.0,0
2020-11-04,59780.981453001965,59780.981453001965,58483.40976254921,58854.14453125,490028,0.0,0
2020-11-05,59039.51152313184,59317.562597809076,58483.40937377739,59224.87890625,377415,0.0,0
2020-11-06,59595.61396914308,59595.61396914308,58761.46074095912,58946.828125,328110,0.0,0
2020-11-09,59132.19473020186,60337.082710597824,58946.827348602485,59688.296875,495517,0.0,0
2020-11-10,60985.86625187125,62283.43787425149,59873.66200411676,61912.703125,1145747,0.0,0
2020-11-11,62005.38588910398,63210.27380623156,61912.70220317109,62839.5390625,724366,0.0,0
2020-11-12,63024.90756381382,63024.90756381382,61449.28487471847,61727.3359375,651055,0.0,0
2020-11-13,62098.0701264881,62932.223307291664,61541.96800595238,62283.4375,676677,0.0,0
2020-11-16,63024.905793795624,64137.110013686135,62468.80368385037,63488.32421875,763778,0.0,0
2020-11-17,63766.37730496454,66454.20425531914,63024.907801418434,65342.0,1085180,0.0,0
2020-11-18,65527.370209933666,66454.20712945182,64507.84959846369,66361.5234375,748744,0.0,0
2020-11-19,66176.1603125,69512.7734375,65434.690729166665,69512.7734375,1391353,0.0,0
2020-11-20,69049.3446534864,70810.33465136055,67381.0383397109,68122.5078125,998476,0.0,0
2020-11-23,67751.78317708333,69883.50822916666,67195.68098958333,69512.7734375,770840,0.0,0
2020-11-24,70532.28580901856,70903.02055702917,69234.71419098142,69883.5,759791,0.0,0
2020-11-25,70068.87280108254,70624.9749661705,67381.04566982409,68493.25,974156,0.0,0
2020-11-26,68493.24979967948,68863.9845753205,67102.99439102564,68678.6171875,565107,0.0,0
2020-11-27,68493.24599873311,69420.08288640203,67844.46017736486,68585.9296875,441538,0.0,0
2020-11-30,68771.29566970548,68956.66304347826,66083.46875,66083.46875,1264680,0.0,0
2020-12-01,66732.26120689655,67288.36338362069,66361.5264224138,67195.6796875,400071,0.0,0
2020-12-02,67102.98728741497,68585.92623299321,66732.25255102041,68122.5078125,504573,0.0,0
2020-12-03,68122.5078125,68493.24254889456,67195.67097151361,68122.5078125,357024,0.0,0
2020-12-04,67473.7265625,68585.93084649724,67195.67549150067,67473.7265625,695246,0.0,0
2020-12-07,67473.7271468144,67473.7271468144,66546.89023545706,66917.625,442244,0.0,0
2020-12-08,67102.9883730982,68029.82522908022,66454.20257391079,67010.3046875,425716,0.0,0
2020-12-09,67195.66788266184,67566.40260201447,66639.56580363293,67288.3515625,378944,0.0,0
2020-12-10,66732.25326685006,67751.77380287138,66454.20221157152,67381.0390625,613302,0.0,0
2020-12-11,67566.40728824014,70903.01999383223,67381.03991570724,70439.6015625,1091351,0.0,0
2020-12-14,70903.01668326693,71088.38404714475,69234.71040836653,69790.8125,573836,0.0,0
2020-12-15,69790.8174486186,69790.8174486186,68215.19474393531,68771.296875,588261,0.0,0
2020-12-16,69698.13584099869,70717.65644505585,69142.03369333115,70532.2890625,468192,0.0,0
2020-12-17,70717.64878746706,70717.64878746706,69420.07725008235,70346.9140625,474585,0.0,0
2020-12-18,70439.59774374176,70532.28142498354,69698.12829380765,70346.9140625,325280,0.0,0
2020-12-21,70439.60958113456,70810.34436840369,69605.45630977902,70254.2421875,275344,0.0,0
2020-12-22,70346.92177734374,76649.41279296874,69976.18701171875,74146.953125,2136409,0.0,0
2020-12-23,74888.41824534161,75815.25510481367,72942.06084045031,74610.3671875,782731,0.0,0
2020-12-24,74795.73310939404,76185.98837165043,74703.04942524362,76093.3046875,762642,0.0,0
2020-12-28,77298.19723203317,78039.66674984644,75166.47236832003,75444.5234375,1203796,0.0,0
2020-12-29,77356.93349004425,77356.93349004425,75062.04300331858,75635.765625,978520,2500.0,0
2020-12-30,75348.90431415928,75827.0064988938,73436.49557522124,75635.765625,861985,0.0,0
2021-01-04,74392.69663461538,75444.52139423076,73627.73317307692,74583.9375,1077102,0.0,0
2021-01-05,74010.21418175938,74488.31634055627,71524.08295601553,73914.59375,1387811,0.0,0
2021-01-06,73914.5983123385,75444.52531492247,72958.3939357235,74010.21875,1028893,0.0,0
2021-01-07,76209.48640082197,77930.65422417804,75253.28205451304,77070.0703125,1947359,0.0,0
2021-01-08,78121.89971538105,78217.52015566915,75922.62958875464,77165.6953125,1162577,0.0,0
2021-01-11,77548.17388528964,83572.26137576219,76496.34908536586,78408.7578125,2710021,0.0,0
2021-01-12,78408.75397245763,80703.64433262713,77356.92922404662,78982.4765625,1308709,0.0,0
2021-01-13,79651.8261812201,81277.37365430623,79460.58530203349,79938.6875,838599,0.0,0
2021-01-14,79843.06389870435,82233.57479387514,79843.06389870435,81181.75,954548,0.0,0
2021-01-15,81946.7099443856,82424.81210275424,78886.85613082627,78982.4765625,836534,0.0,0
2021-01-18,77452.54986066879,78217.5133160828,73723.35301552548,75062.0390625,1161683,0.0,0
2021-01-19,74583.94020885679,76496.3489321608,73245.25410254397,76113.8671875,911568,0.0,0
2021-01-20,76783.20880954283,76783.20880954283,73914.59577805306,74775.1796875,881604,0.0,0
2021-01-21,74775.18039052597,75540.143872782,74201.45777883397,75444.5234375,577287,0.0,0
2021-01-22,75635.76484577397,75635.76484577397,73818.9765625,73818.9765625,654252,0.0,0
2021-01-25,73245.25085589172,75253.2799263535,72671.52826433121,75062.0390625,618711,0.0,0
2021-01-26,75540.14033942559,75731.3812010444,73245.25,73245.25,555941,0.0,0
2021-01-27,73245.25449089403,74010.21798427153,72193.4296875,72193.4296875,551104,0.0,0
2021-01-28,71237.22186646175,72002.1853227459,69133.57236168033,69994.15625,920668,0.0,0
2021-01-29,70472.2649167847,70567.88535764873,66934.30860481586,67508.03125,870175,0.0,0
2021-02-01,66934.30347711268,69229.19388204227,66551.82174295775,67890.5078125,605805,0.0,0
2021-02-02,68272.99035493826,70281.01948302469,67890.50861625513,69707.296875,552526,0.0,0
2021-02-03,70472.25827907986,70472.25827907986,68751.09050564237,68846.7109375,487003,0.0,0
2021-02-04,68942.33454517326,68942.33454517326,67125.54625618811,67603.6484375,545180,0.0,0
2021-02-05,67986.13347623606,68846.71744428968,67412.41083086698,68655.4765625,328362,0.0,0
2021-02-08,68942.3320903542,70281.01815036108,68081.7481946355,69516.0546875,510509,0.0,0
2021-02-09,69707.29555321527,70089.77728464581,68751.09122463893,69516.0546875,429410,0.0,0
2021-02-10,69516.05590786262,69516.05590786262,68368.61069342747,68559.8515625,583701,0.0,0
2021-02-15,69324.81322575136,70185.39711407103,68846.71106557376,69994.15625,482774,0.0,0
2021-02-16,70950.36190820843,70950.36190820843,69898.53713598433,70185.3984375,433822,0.0,0
2021-02-17,70089.77704874674,73914.59435017903,69707.29531860352,73436.4921875,957165,0.0,0
2021-02-18,73627.73292824074,74105.83509011244,72193.42644262567,72289.046875,618022,0.0,0
2021-02-19,72480.29099751655,72671.53187086093,69898.53920736755,72193.4296875,603760,0.0,0
2021-02-22,72480.28682753166,75922.62234968354,72289.04596518989,75540.140625,1218533,0.0,0
2021-02-23,76496.35012919897,76687.59100452196,73818.977874677,74010.21875,752981,0.0,0
2021-02-24,74583.93712197582,75635.76187626009,70759.11983366936,71141.6015625,775554,0.0,0
2021-02-25,72097.80932203389,73914.59762059973,71715.32757496739,73340.875,435155,0.0,0
2021-02-26,72097.809875,73532.11643750001,71141.6055,71715.328125,694499,0.0,0
2021-03-02,72862.77228156888,75444.52405532525,72480.29053730867,74966.421875,828000,0.0,0
2021-03-03,74392.69545094937,75731.38148734177,74297.07501977848,75540.140625,454724,0.0,0
2021-03-04,76018.24997006706,76113.87041028097,74105.84116578863,74870.8046875,505712,0.0,0
2021-03-05,74488.31730021765,77452.55072294775,74010.21513526118,76878.828125,1145550,0.0,0
2021-03-08,77452.55660377358,78026.27924528302,76018.25,76018.25,469094,0.0,0
2021-03-09,77165.6888230068,77930.65228097962,75731.38233930779,77356.9296875,681122,0.0,0
2021-03-10,76591.96753622072,78217.5149121455,76018.24493295315,77548.171875,438570,0.0,0
2021-03-11,77930.65412468514,78886.8584697733,75731.38413098236,75922.625,873391,0.0,0
2021-03-12,76018.24730223042,76209.48817594672,74297.0794387837,74488.3203125,569995,0.0,0
2021-03-15,74870.80022040302,75922.625,74297.07761335012,75922.625,311769,0.0,0
2021-03-16,75540.143872782,76113.86648447401,75062.04169637199,75444.5234375,328389,0.0,0
2021-03-17,75540.14779874214,76113.87044025157,74488.32295597484,76018.25,262441,0.0,0
2021-03-18,75922.6235576923,76113.86442307691,74583.9375,74583.9375,445032,0.0,0
2021-03-19,74966.42107843136,75253.28238357842,73149.6328125,73149.6328125,745638,0.0,0
2021-03-22,73436.4935064935,74392.69784902598,72767.15046672078,73627.734375,328453,0.0,0
2021-03-23,74105.83912606628,74392.70043881235,72767.15299991799,72862.7734375,301860,0.0,0
2021-03-24,72575.91338721741,73054.01558344414,71810.94987325465,71906.5703125,348476,0.0,0
2021-03-25,71906.56514550265,72862.76946924604,71428.46298363096,72289.046875,235573,0.0,0
2021-03-26,72862.77220288213,74583.9400501943,72575.91089499676,73818.9765625,377861,0.0,0
2021-03-29,74201.46154479579,74297.08198493083,72002.19142168973,72575.9140625,422645,0.0,0
2021-03-30,73149.63676364943,75157.66600814176,72767.15500279375,74870.8046875,436039,0.0,0
2021-03-31,74870.80337708067,75827.00776248399,74392.701184379,74679.5625,320396,0.0,0
2021-04-01,74297.07680443549,75348.90157258065,73818.97463709678,74105.8359375,211759,0.0,0
2021-04-02,73914.59961944266,74966.42445231958,73914.59961944266,74201.4609375,219290,0.0,0
2021-04-05,74010.21490384615,74583.9375,73818.97403846153,74583.9375,132493,0.0,0
2021-04-06,74488.31767137097,74775.17897177419,73723.35420362903,74105.8359375,261570,0.0,0
2021-04-07,74105.83918766149,74775.18225129199,73818.977874677,74010.21875,212050,0.0,0
2021-04-08,74297.0754770375,75062.03893111255,73914.59375,73914.59375,272230,0.0,0
2021-04-09,73914.59762059973,74105.83849413299,73149.63412646674,73340.875,253911,0.0,0
2021-04-12,73436.4947368421,73723.35604440789,72384.66994243421,72671.53125,308432,0.0,0
2021-04-13,72767.15237940026,74010.21805736635,72671.53194263364,73340.875,302371,0.0,0
2021-04-14,73149.63249263338,77835.03378954716,73054.01205800248,77070.0703125,896786,0.0,0
2021-04-15,77070.06766287408,77356.92895690462,76209.48378078242,76687.5859375,387387,0.0,0
2021-04-16,76974.45119121287,78313.13729888614,76400.72857363861,77261.3125,455858,0.0,0
2021-04-19,77356.93100724414,78121.89447826757,76974.44927173243,77548.171875,378464,0.0,0
2021-04-20,77548.17518248175,80512.40875912408,77548.17518248175,78600.0,646656,0.0,0
2021-04-21,78313.1346198694,78313.1346198694,76305.10552705223,76878.828125,462955,0.0,0
2021-04-22,77070.0717035061,78886.85999428354,76974.45126714939,78408.7578125,433687,0.0,0
2021-04-23,78408.76042930825,79460.58526433556,77548.17647337682,78791.2421875,320821,0.0,0
2021-04-26,80321.16607773851,83094.15871613662,80034.30477031802,81181.75,1024537,0.0,0
2021-04-27,83667.88197015699,83859.12284323164,79651.82363558946,80703.6484375,1036122,0.0,0
2021-04-28,81181.74929483373,83094.15799435867,79651.82233521379,80512.40625,910762,0.0,0
2021-04-29,81181.7491999247,81564.23093938253,79173.72006777108,79364.9609375,558159,0.0,0
2021-04-30,79364.96414091188,80321.16852815177,78026.277998776,78121.8984375,543996,0.0,0
2021-05-03,80416.78329963234,85006.56403492646,79269.33811580882,81277.3671875,1849657,0.0,0
2021-05-04,82329.19848983255,83667.88464413876,78982.483104067,79938.6875,776386,0.0,0
2021-05-06,80703.64601417824,82998.53642216435,80416.78471317998,82616.0546875,796827,0.0,0
2021-05-07,82998.53642216435,83094.15685583044,81755.4707845052,82616.0546875,430169,0.0,0
2021-05-10,82520.43547826404,82616.05591334894,81086.12895199063,81659.8515625,602680,0.0,0
2021-05-11,81659.8554869186,82616.05988372094,80799.27152979652,82233.578125,570957,0.0,0
2021-05-12,81851.09564506539,82424.81827809155,79556.20511296076,80416.7890625,585213,0.0,0
2021-05-13,79364.96306488992,84145.98493626883,79173.72219003476,82520.4375,1334035,0.0,0
2021-05-14,83859.12220259127,83859.12220259127,80608.027385159,81181.75,599282,0.0,0
2021-05-17,81181.74938707553,82233.57417300936,80799.26764673594,81659.8515625,400611,0.0,0
2021-05-18,82042.33400479093,82807.29749201509,81659.85226117885,82329.1953125,319364,0.0,0
2021-05-20,81468.61130742049,82137.95435806831,80512.40694935217,81181.75,359672,0.0,0
2021-05-21,81181.74991599462,81851.09296594982,79364.9616375448,80034.3046875,436598,0.0,0
2021-05-24,80034.30216346153,81181.74735576923,79556.2,80799.265625,247700,0.0,0
2021-05-25,80416.78712788803,81277.37105672393,79843.0645086641,80703.6484375,349464,0.0,0
2021-05-26,80512.40887263593,81086.13150118204,80416.78843454491,80894.890625,230560,0.0,0
2021-05-27,80321.16394927536,81181.74784873189,79078.09831672706,79173.71875,627701,0.0,0
2021-05-28,79651.82356144831,80034.30530724158,78982.4805063101,79556.203125,215554,0.0,0
2021-05-31,79747.44014767304,80608.02403415872,79460.5788521778,80129.921875,288866,0.0,0
2021-06-01,80034.30276227678,80512.40492931548,79460.58016183035,80321.1640625,270794,0.0,0
2021-06-02,80225.54443757277,82233.57355937138,79938.68313445868,82137.953125,590100,0.0,0
2021-06-03,81564.23369163711,81946.71544400118,80703.64974881797,80894.890625,368708,0.0,0
2021-06-04,80608.0234375,81277.36645536772,80512.40300637603,80608.0234375,235581,0.0,0
2021-06-07,80703.64773745519,80894.88860887097,79460.58207325268,80034.3046875,318505,0.0,0
2021-06-08,79843.0670604067,80703.65101674641,79651.8261812201,79938.6875,248453,0.0,0
2021-06-09,79938.68416666666,80321.16590909091,78886.859375,78886.859375,339089,0.0,0
2021-06-10,78886.86062116564,78982.4810582822,77930.65625,77930.65625,468209,0.0,0
2021-06-11,78121.89519025061,78504.37692924817,77835.03388600245,78217.515625,304589,0.0,0
2021-06-14,78121.89314547282,78217.51357771941,76974.4479585136,77356.9296875,273200,0.0,0
2021-06-15,77356.93487965838,77930.65751164596,76687.5918090062,76974.453125,330608,0.0,0
2021-06-16,76878.83206018517,78217.51819058642,76783.21162229938,77452.5546875,288527,0.0,0
2021-06-17,78026.27863300493,78886.86258851601,77070.07423799261,77643.796875,394082,0.0,0
2021-06-18,77165.69463867188,77261.315078125,76496.35156250001,76496.3515625,451014,0.0,0
2021-06-21,76018.24997006706,76113.87041028097,74583.94336685824,74870.8046875,478247,0.0,0
2021-06-22,75540.14326196474,76209.48630352644,75253.28195843828,75922.625,186419,0.0,0
2021-06-23,75731.38221455457,76209.484375,75348.90048619824,76209.484375,272452,0.0,0
2021-06-24,75827.0078125,76400.73044412043,75635.76693529318,75827.0078125,281828,0.0,0
2021-06-25,76018.24622347786,77930.65493350246,76018.24622347786,77739.4140625,430585,0.0,0
2021-06-28,77548.17127182904,78121.89387063419,77070.06910615809,78026.2734375,224692,0.0,0
2021-06-29,77643.79683593751,77643.79683593751,76496.35156250001,76496.3515625,306848,0.0,0
2021-06-30,76496.35025062656,76783.21156406641,76209.4889371867,76305.109375,220934,0.0,0
2021-07-01,76113.86454387626,76496.34627525252,75635.76237965593,75731.3828125,235241,0.0,0
2021-07-02,75827.00324534407,76400.72584240846,75444.5215139678,75731.3828125,168966,0.0,0
2021-07-05,75922.62367818813,76400.72584240846,75540.14194681187,75731.3828125,162288,0.0,0
2021-07-06,75731.38148734177,76113.86321202532,75348.89976265823,75540.140625,205014,0.0,0
2021-07-07,75157.66009615385,75253.28052884615,74392.69663461538,74583.9375,359726,0.0,0
2021-07-08,75157.66597762646,75635.76817850194,73723.359375,73723.359375,405612,0.0,0
2021-07-09,72958.38990162038,73723.35336061509,71428.46298363096,72289.046875,600067,0.0,0
2021-07-12,72671.53453307392,74488.32289640077,72671.53453307392,73723.359375,262959,0.0,0
2021-07-13,74297.07680443549,74679.55853830646,74105.8359375,74105.8359375,324842,0.0,0
2021-07-14,74105.8371629902,74201.45759803921,72862.77150735294,73149.6328125,244409,0.0,0
2021-07-15,73245.25587207414,74010.21937987646,72862.77411817297,73532.1171875,253077,0.0,0
2021-07-16,73245.25072768434,74297.0754770375,73054.00986416558,73914.59375,214233,0.0,0
2021-07-19,73149.6334292763,73532.11517269736,72575.91081414474,72671.53125,232885,0.0,0
2021-07-20,72097.80925082782,72480.29099751655,71715.32750413907,72193.4296875,279407,0.0,0
2021-07-21,72384.66730737434,73245.2511987434,72193.42644262567,72289.046875,237544,0.0,0
2021-07-22,72193.42597833117,74105.83461351876,72097.80554657179,73914.59375,306820,0.0,0
2021-07-23,73436.4921875,74010.21478271484,72958.39002482095,73436.4921875,162475,0.0,0
2021-07-26,73532.1158009106,73627.73623758278,72193.4296875,72193.4296875,254577,0.0,0
2021-07-27,72671.52860449736,72958.38990162038,72097.80601025133,72289.046875,174633,0.0,0
2021-07-28,72575.90757432654,73054.00973226018,72097.8054163929,72767.1484375,257331,0.0,0
2021-07-29,72575.91150586701,73436.49543676662,72480.29106910038,73340.875,186931,0.0,0
2021-07-30,72671.52727122015,73149.62942432029,72097.8046875,72097.8046875,282221,0.0,0
2021-08-02,72767.15036485817,72862.77079897757,72002.18689190302,72480.2890625,188303,0.0,0
2021-08-03,72002.19079270288,73340.87694289922,71810.9499141034,73054.015625,278936,0.0,0
2021-08-04,72767.15367969767,74201.46025682705,72767.15367969767,73532.1171875,281523,0.0,0
2021-08-05,73245.25524870801,74966.42312661499,73054.01437338501,74010.21875,390721,0.0,0
2021-08-06,74392.69784902598,74870.80002029221,73340.87307224025,73627.734375,179854,0.0,0
2021-08-09,73818.97850292588,74105.83981835176,73054.01499512355,73532.1171875,250456,0.0,0
2021-08-10,74583.93933823529,74775.18020833333,72767.15107230392,73149.6328125,290183,0.0,0
2021-08-11,73532.11786203286,74583.9426949098,73149.63610462306,74201.4609375,292147,0.0,0
2021-08-12,74583.93933823529,75062.04151348039,73149.6328125,73149.6328125,378773,0.0,0
2021-08-13,73245.2551878281,73914.59825090224,72193.43037442587,72862.7734375,421482,0.0,0
2021-08-17,72862.77470495345,74010.2199758976,71715.3294340093,71906.5703125,502276,0.0,0
2021-08-18,72097.80588457662,72289.04674899194,70472.25853704638,71141.6015625,459463,0.0,0
2021-08-19,70663.50382498266,70663.50382498266,68942.3359375,68942.3359375,506721,0.0,0
2021-08-20,69037.95498143564,69420.43672648515,67125.54625618811,67603.6484375,492615,0.0,0
2021-08-23,67890.5111173717,69516.05856666088,67890.5111173717,68942.3359375,297947,0.0,0
2021-08-24,69229.19350473613,71045.98173207037,69037.95263870095,70663.5,350241,0.0,0
2021-08-25,71141.60349190283,71237.22392670377,70089.77870909244,70854.7421875,220053,0.0,0
2021-08-26,71141.60675675675,72384.67246621622,70281.02280405405,70759.125,374228,0.0,0
2021-08-27,70759.12437080537,71237.2265625,70567.88349412751,71237.2265625,221772,0.0,0
2021-08-30,71524.08451123978,71619.70494507834,70089.77800366144,70185.3984375,191797,0.0,0
2021-08-31,69802.9199874161,71237.2265625,68846.71560402685,71237.2265625,374557,0.0,0
2021-09-01,70472.26044829622,71237.22392670377,70376.64001349527,70854.7421875,158168,0.0,0
2021-09-02,70854.7435018506,71428.46612129878,70472.26175555181,71045.984375,266629,0.0,0
2021-09-03,71141.60288203754,71810.94591990617,70950.36201407507,71332.84375,226599,0.0,0
2021-09-06,71332.84830990629,71715.33007028112,70759.12566934404,71428.46875,171471,0.0,0
2021-09-07,71045.98113029235,71428.46285912298,70663.4994014617,71141.6015625,125998,0.0,0
2021-09-08,70567.88478915663,71906.57095046854,70567.88478915663,71428.46875,272429,0.0,0
2021-09-09,70950.36057035519,71332.84229849727,69898.53581796448,69994.15625,362607,0.0,0
2021-09-10,70089.77608760177,70472.2578125,69802.9147939281,70472.2578125,158217,0.0,0
2021-09-13,69898.5403734652,70472.26300306957,69516.05862039563,70089.78125,247684,0.0,0
2021-09-14,70376.642,72193.4303125,70376.642,71715.328125,312809,0.0,0
2021-09-15,70854.7421875,71619.70566590755,70854.7421875,70854.7421875,174754,0.0,0
2021-09-16,70854.74342724009,71141.6047366621,69898.5390625,69898.5390625,223861,0.0,0
2021-09-17,69802.92056576237,69898.54100489354,69324.81837010646,69611.6796875,284784,0.0,0
2021-09-23,69133.57876697423,69133.57876697423,68081.75391713092,68655.4765625,282708,0.0,0
2021-09-24,69229.1953125,70089.77923213052,68942.33400595648,69229.1953125,203196,0.0,0
2021-09-27,68751.09313492748,69707.29749007251,68655.47269941297,69229.1953125,178607,0.0,0
2021-09-28,69324.81841216216,71237.22719594595,69229.19797297296,70759.125,425848,0.0,0
2021-09-29,70185.39904835391,71045.98296039095,69516.05600565844,69707.296875,373355,0.0,0
2021-09-30,69516.05540063011,70281.01887133854,69324.814532953,70185.3984375,214378,0.0,0
2021-10-01,69324.8150387901,69898.53764600768,68177.36982435496,68559.8515625,318981,0.0,0
2021-10-05,67986.13087578781,69133.57612263654,67316.78781512605,68272.9921875,341383,0.0,0
2021-10-06,68559.854857057,70759.12495707418,68272.99353966345,69611.6796875,537332,0.0,0
2021-10-07,69707.29555321527,70376.63858321871,69420.43425464237,69516.0546875,201456,0.0,0
2021-10-08,69516.05456730768,69611.675,68177.36850961538,68368.609375,316934,0.0,0
2021-10-12,67699.26609985529,67890.50696454414,65499.99615593343,66073.71875,670061,0.0,0
2021-10-13,65978.10287210983,66551.82550578035,65404.3802384393,66169.34375,327437,0.0,0
2021-10-14,66264.95842992153,67125.54230563481,66264.95842992153,67029.921875,236949,0.0,0
2021-10-15,67508.03125,68655.47654036827,67125.54948654391,67508.03125,241427,0.0,0
2021-10-18,67508.02994051846,67699.27081853693,66838.68686745384,67316.7890625,217602,0.0,0
2021-10-19,67699.26887376238,68081.75061881189,67125.54625618811,67603.6484375,125048,0.0,0
2021-10-20,67794.89257259207,67986.13345432011,67316.79036827196,67508.03125,149050,0.0,0
2021-10-21,67508.02607834508,68272.98954665494,67316.78521126762,67890.5078125,173468,0.0,0
2021-10-22,67508.02994051846,68081.75257457387,66934.30730646307,67316.7890625,171997,0.0,0
2021-10-25,66934.30730646307,67603.6503795277,66360.58467240767,67316.7890625,217055,0.0,0
2021-10-26,67794.88931002475,67794.88931002475,67125.54625618811,67603.6484375,131318,0.0,0
2021-10-27,67699.26683381089,67794.88726719198,66647.44206661891,66743.0625,222574,0.0,0
2021-10-28,66743.061776411,66838.68220875543,66073.71875,66073.71875,318771,0.0,0
2021-10-29,66264.96344492942,66647.4451964153,64352.5546875,64352.5546875,482420,0.0,0
2021-11-01,64830.656905835785,65213.13865749263,64639.416030007356,64926.27734375,189814,0.0,0
2021-11-02,64926.27737226277,66264.96350364963,64926.27737226277,65500.0,198067,0.0,0
2021-11-03,65595.61713005515,65882.47842945771,64639.41279871323,65021.89453125,182857,0.0,0
2021-11-04,65595.61779552129,65786.8586637298,65021.89519089574,65117.515625,176818,0.0,0
2021-11-05,65404.37758889297,65691.23889410742,64735.034543392605,65213.13671875,209529,0.0,0
2021-11-08,65117.515625,65499.99736141703,64352.55215216593,65117.515625,175270,0.0,0
2021-11-09,65117.516900156945,65882.48038797083,64735.03515625,64735.03515625,167464,0.0,0
2021-11-10,64639.41274109792,65213.135339391694,64161.31057585312,64448.171875,187180,0.0,0
2021-11-11,64161.312417014415,64161.312417014415,62822.62631591426,63013.8671875,416597,0.0,0
2021-11-12,63109.48766447368,63778.83071546052,62918.24679276315,63587.58984375,252535,0.0,0
2021-11-15,63587.58918486446,63970.07092432229,63109.487010542165,63491.96875,364525,0.0,0
2021-11-16,63300.72792677238,64256.9322761194,63109.48705690298,64065.69140625,209123,0.0,0
2021-11-17,63970.07154542868,64352.553288600146,62727.00588012139,63013.8671875,373096,0.0,0
2021-11-18,62727.00712634823,62822.627564040835,61866.42318711479,62057.6640625,288070,0.0,0
2021-11-19,62631.38602551119,62631.38602551119,61197.079475308645,61962.04296875,396401,0.0,0
2021-11-22,61962.04239377845,63396.34893067147,61675.18108639985,63013.8671875,289572,0.0,0
2021-11-23,63109.485696752265,64735.03305560801,63013.8652638784,63300.7265625,309899,0.0,0
2021-11-24,64065.69264914773,64448.174396306815,62535.765660511366,63109.48828125,318634,0.0,0
2021-11-25,62727.00451228878,62918.2453797043,61770.80017521121,62248.90234375,235758,0.0,0
2021-11-26,61962.04087677725,62248.9021771327,60145.25264119273,60527.734375,435488,0.0,0
2021-11-29,59284.67187500001,59667.15362903226,58519.70836693549,59284.671875,475952,0.0,0
2021-11-30,59093.42821122492,59380.289513221156,56607.29692725753,57181.01953125,886536,0.0,0
2021-12-01,57467.88226891181,59380.29099666262,57085.40052336165,59093.4296875,3885866,0.0,0
2021-12-02,59475.91044120441,63013.86652854294,58328.465223689214,62918.24609375,727439,0.0,0
2021-12-03,62918.24548689668,63587.588523991326,61962.041148190045,63396.34765625,295077,0.0,0
2021-12-06,63205.108100328944,64065.69202302631,63109.48766447368,63587.58984375,264969,0.0,0
2021-12-07,63587.58988450075,64639.41467958272,63205.10814083458,64161.3125,296365,0.0,0
2021-12-08,64639.41467958272,65021.89642324889,64065.69206408346,64161.3125,262955,0.0,0
2021-12-09,64065.69271995908,64543.794904436385,63587.590535481766,64256.93359375,428498,0.0,0
2021-12-10,64448.17512537147,64735.03643898588,63874.452498142644,64352.5546875,210793,0.0,0
